date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
28-11-1972,Trinidad and Tobago,Suriname,2,1,CONCACAF Championship qualification,Port of Spain,Trinidad and Tobago,FALSE
30-11-1972,Trinidad and Tobago,Suriname,1,1,CONCACAF Championship qualification,San Fernando,Trinidad and Tobago,FALSE
03-12-1972,Antigua and Barbuda,Suriname,0,6,CONCACAF Championship qualification,St. John's,Antigua and Barbuda,FALSE
03-12-1972,Ethiopia,Tanzania,0,0,FIFA World Cup qualification,Addis Ababa,Ethiopia,FALSE
03-12-1972,Guatemala,El Salvador,1,0,CONCACAF Championship qualification,Guatemala City,Guatemala,FALSE
03-12-1972,Honduras,Costa Rica,2,1,CONCACAF Championship qualification,Tegucigalpa,Honduras,FALSE
03-12-1972,Senegal,Morocco,1,2,FIFA World Cup qualification,Dakar,Senegal,FALSE
05-12-1972,Antigua and Barbuda,Suriname,1,3,CONCACAF Championship qualification,St. John's,Antigua and Barbuda,FALSE
08-12-1972,Egypt,Tunisia,2,1,FIFA World Cup qualification,Cairo,Egypt,FALSE
10-12-1972,Costa Rica,Honduras,3,3,CONCACAF Championship qualification,San José,Costa Rica,FALSE
10-12-1972,El Salvador,Guatemala,0,1,CONCACAF Championship qualification,San Salvador,El Salvador,FALSE
10-12-1972,Ethiopia,Tanzania,3,0,FIFA World Cup qualification,Addis Ababa,Ethiopia,FALSE
10-12-1972,Mauritius,Kenya,1,3,FIFA World Cup qualification,Curepipe,Mauritius,FALSE
10-12-1972,Turkey,Luxembourg,3,0,FIFA World Cup qualification,Istanbul,Turkey,FALSE
17-12-1972,Kenya,Mauritius,2,2,FIFA World Cup qualification,Nairobi,Kenya,FALSE
17-12-1972,Tunisia,Egypt,2,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
13-01-1973,Italy,Turkey,0,0,FIFA World Cup qualification,Naples,Italy,FALSE
17-01-1973,Greece,Spain,2,3,FIFA World Cup qualification,Athens,Greece,FALSE
24-01-1973,England,Wales,1,1,FIFA World Cup qualification,London,England,FALSE
04-02-1973,Cameroon,DR Congo,0,1,FIFA World Cup qualification,Douala,Cameroon,FALSE
10-02-1973,Nigeria,Ghana,2,3,FIFA World Cup qualification,Lagos,Nigeria,FALSE
11-02-1973,Guinea,Morocco,1,1,FIFA World Cup qualification,Conakry,Guinea,FALSE
11-02-1973,Tunisia,Ivory Coast,1,1,FIFA World Cup qualification,Tunis,Tunisia,FALSE
14-02-1973,Cyprus,Northern Ireland,1,0,FIFA World Cup qualification,Akdoğan,Cyprus,FALSE
21-02-1973,Spain,Greece,3,1,FIFA World Cup qualification,Málaga,Spain,FALSE
25-02-1973,DR Congo,Cameroon,0,1,FIFA World Cup qualification,Kinshasa,Zaïre,FALSE
25-02-1973,Ghana,Nigeria,0,0,FIFA World Cup qualification,Accra,Ghana,FALSE
25-02-1973,Ivory Coast,Tunisia,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
25-02-1973,Morocco,Guinea,2,0,FIFA World Cup qualification,Tétouan,Morocco,FALSE
25-02-1973,Turkey,Italy,0,1,FIFA World Cup qualification,Istanbul,Turkey,FALSE
27-02-1973,DR Congo,Cameroon,2,0,FIFA World Cup qualification,Kinshasa,Zaïre,FALSE
04-03-1973,New Zealand,Australia,1,1,FIFA World Cup qualification,Auckland,New Zealand,FALSE
11-03-1973,Australia,Iraq,3,1,FIFA World Cup qualification,Sydney,Australia,FALSE
11-03-1973,Indonesia,New Zealand,1,1,FIFA World Cup qualification,Sydney,Australia,TRUE
13-03-1973,Australia,Indonesia,2,1,FIFA World Cup qualification,Sydney,Australia,FALSE
13-03-1973,Iraq,New Zealand,2,0,FIFA World Cup qualification,Sydney,Australia,TRUE
16-03-1973,Australia,New Zealand,3,3,FIFA World Cup qualification,Sydney,Australia,FALSE
16-03-1973,Iraq,Indonesia,1,1,FIFA World Cup qualification,Sydney,Australia,TRUE
18-03-1973,Australia,Iraq,0,0,FIFA World Cup qualification,Melbourne,Australia,FALSE
18-03-1973,Indonesia,New Zealand,1,0,FIFA World Cup qualification,Melbourne,Australia,TRUE
21-03-1973,Iraq,Indonesia,3,2,FIFA World Cup qualification,Sydney,Australia,TRUE
24-03-1973,Australia,Indonesia,6,0,FIFA World Cup qualification,Sydney,Australia,FALSE
24-03-1973,Iraq,New Zealand,4,0,FIFA World Cup qualification,Sydney,Australia,TRUE
28-03-1973,Northern Ireland,Portugal,1,1,FIFA World Cup qualification,Coventry,England,TRUE
28-03-1973,Wales,Poland,2,0,FIFA World Cup qualification,Cardiff,Wales,FALSE
31-03-1973,Italy,Luxembourg,5,0,FIFA World Cup qualification,Genoa,Italy,FALSE
01-04-1973,Ethiopia,Zambia,0,0,FIFA World Cup qualification,Addis Ababa,Ethiopia,FALSE
08-04-1973,German DR,Albania,2,0,FIFA World Cup qualification,Magdeburg,German DR,FALSE
08-04-1973,Luxembourg,Switzerland,0,1,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
15-04-1973,Zambia,Ethiopia,4,2,FIFA World Cup qualification,Lusaka,Zambia,FALSE
29-04-1973,Hungary,Austria,2,2,FIFA World Cup qualification,Budapest,Hungary,FALSE
29-04-1973,Peru,Chile,2,0,FIFA World Cup qualification,Lima,Peru,FALSE
02-05-1973,Bulgaria,Portugal,2,1,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
02-05-1973,Denmark,Czechoslovakia,1,1,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
04-05-1973,Iran,North Korea,0,0,FIFA World Cup qualification,Tehran,Iran,FALSE
04-05-1973,Syria,Kuwait,2,1,FIFA World Cup qualification,Tehran,Iran,TRUE
06-05-1973,Albania,Romania,1,4,FIFA World Cup qualification,Tirana,Albania,FALSE
06-05-1973,Iran,Kuwait,2,1,FIFA World Cup qualification,Tehran,Iran,FALSE
06-05-1973,North Korea,Syria,1,1,FIFA World Cup qualification,Tehran,Iran,TRUE
08-05-1973,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,FALSE
08-05-1973,North Korea,Kuwait,0,0,FIFA World Cup qualification,Tehran,Iran,TRUE
08-05-1973,Northern Ireland,Cyprus,3,0,FIFA World Cup qualification,London,England,TRUE
09-05-1973,Switzerland,Turkey,0,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
11-05-1973,Iran,North Korea,2,1,FIFA World Cup qualification,Tehran,Iran,FALSE
11-05-1973,Syria,Kuwait,2,0,FIFA World Cup qualification,Tehran,Iran,TRUE
13-05-1973,Chile,Peru,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE
13-05-1973,Iran,Kuwait,2,0,FIFA World Cup qualification,Tehran,Iran,FALSE
13-05-1973,North Korea,Syria,3,0,FIFA World Cup qualification,Tehran,Iran,TRUE
13-05-1973,Russia,Republic of Ireland,1,0,FIFA World Cup qualification,Moscow,Soviet Union,TRUE
15-05-1973,Iran,Syria,0,1,FIFA World Cup qualification,Tehran,Iran,FALSE
15-05-1973,North Korea,Kuwait,0,2,FIFA World Cup qualification,Tehran,Iran,TRUE
16-05-1973,Israel,Japan,2,1,FIFA World Cup qualification,Seoul,South Korea,TRUE
16-05-1973,Thailand,Vietnam Republic,0,1,FIFA World Cup qualification,Seoul,South Korea,TRUE
17-05-1973,Hong Kong,Malaysia,1,0,FIFA World Cup qualification,Seoul,South Korea,TRUE
19-05-1973,France,Republic of Ireland,1,1,FIFA World Cup qualification,Paris,France,FALSE
19-05-1973,Israel,Malaysia,3,0,FIFA World Cup qualification,Seoul,South Korea,TRUE
19-05-1973,South Korea,Thailand,4,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
20-05-1973,Ivory Coast,Morocco,1,1,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
20-05-1973,Vietnam Republic,Japan,0,4,FIFA World Cup qualification,Seoul,South Korea,TRUE
21-05-1973,Israel,Thailand,6,0,FIFA World Cup qualification,Seoul,South Korea,TRUE
21-05-1973,South Korea,Malaysia,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
22-05-1973,Japan,Hong Kong,0,1,FIFA World Cup qualification,Seoul,South Korea,TRUE
23-05-1973,South Korea,Israel,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
23-05-1973,Sweden,Austria,3,2,FIFA World Cup qualification,Gothenburg,Sweden,FALSE
23-05-1973,Thailand,Malaysia,0,2,FIFA World Cup qualification,Seoul,South Korea,TRUE
24-05-1973,Hong Kong,Vietnam Republic,1,0,FIFA World Cup qualification,Seoul,South Korea,TRUE
26-05-1973,Israel,Japan,1,0,FIFA World Cup qualification,Seoul,South Korea,TRUE
26-05-1973,South Korea,Hong Kong,3,1,FIFA World Cup qualification,Seoul,South Korea,FALSE
26-05-1973,Russia,France,2,0,FIFA World Cup qualification,Moscow,Soviet Union,TRUE
27-05-1973,Romania,German DR,1,0,FIFA World Cup qualification,Bucharest,Romania,FALSE
28-05-1973,South Korea,Israel,1,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
02-06-1973,Czechoslovakia,Denmark,6,0,FIFA World Cup qualification,Prague,Czechoslovakia,FALSE
03-06-1973,Morocco,Ivory Coast,4,1,FIFA World Cup qualification,Tétouan,Morocco,FALSE
06-06-1973,Finland,German DR,1,5,FIFA World Cup qualification,Tampere,Finland,FALSE
06-06-1973,Poland,England,2,0,FIFA World Cup qualification,Chorzów,Poland,FALSE
13-06-1973,Hungary,Sweden,3,3,FIFA World Cup qualification,Budapest,Hungary,FALSE
21-06-1973,Colombia,Ecuador,1,1,FIFA World Cup qualification,Bogotá,Colombia,FALSE
24-06-1973,Colombia,Uruguay,0,0,FIFA World Cup qualification,Bogotá,Colombia,FALSE
28-06-1973,Ecuador,Colombia,1,1,FIFA World Cup qualification,Guayaquil,Ecuador,FALSE
01-07-1973,Ecuador,Uruguay,1,2,FIFA World Cup qualification,Quito,Ecuador,FALSE
05-07-1973,Uruguay,Colombia,0,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
08-07-1973,Uruguay,Ecuador,4,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
02-08-1973,Iceland,Norway,0,4,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
05-08-1973,Chile,Peru,2,1,FIFA World Cup qualification,Montevideo,Uruguay,TRUE
05-08-1973,Ghana,DR Congo,1,0,FIFA World Cup qualification,Accra,Ghana,FALSE
12-08-1973,Zambia,Kenya,2,0,FIFA World Cup qualification,Ndola,Zambia,FALSE
18-08-1973,Australia,Iran,3,0,FIFA World Cup qualification,Sydney,Australia,FALSE
19-08-1973,DR Congo,Ghana,4,1,FIFA World Cup qualification,Kinshasa,Zaïre,FALSE
19-08-1973,Kenya,Zambia,2,2,FIFA World Cup qualification,Nairobi,Kenya,FALSE
22-08-1973,Netherlands,Iceland,5,0,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
24-08-1973,Iran,Australia,2,0,FIFA World Cup qualification,Tehran,Iran,FALSE
29-08-1973,Netherlands,Iceland,8,1,FIFA World Cup qualification,Deventer,Netherlands,FALSE
02-09-1973,Bolivia,Paraguay,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE
09-09-1973,Argentina,Bolivia,4,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
12-09-1973,Norway,Netherlands,1,2,FIFA World Cup qualification,Oslo,Norway,FALSE
16-09-1973,Paraguay,Argentina,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
23-09-1973,Bolivia,Argentina,0,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE
26-09-1973,German DR,Romania,2,0,FIFA World Cup qualification,Leipzig,German DR,FALSE
26-09-1973,Northern Ireland,Bulgaria,0,0,FIFA World Cup qualification,Sheffield,England,TRUE
26-09-1973,Poland,Wales,3,0,FIFA World Cup qualification,Chorzów,Poland,FALSE
26-09-1973,Russia,Chile,0,0,FIFA World Cup qualification,Moscow,Soviet Union,TRUE
26-09-1973,Scotland,Czechoslovakia,2,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
26-09-1973,Switzerland,Luxembourg,1,0,FIFA World Cup qualification,Lucerne,Switzerland,FALSE
30-09-1973,Paraguay,Bolivia,4,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE
07-10-1973,Argentina,Paraguay,3,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
10-10-1973,Albania,Finland,1,0,FIFA World Cup qualification,Tirana,Albania,FALSE
13-10-1973,Portugal,Bulgaria,2,2,FIFA World Cup qualification,Lisbon,Portugal,FALSE
14-10-1973,Romania,Finland,9,0,FIFA World Cup qualification,Bucharest,Romania,FALSE
17-10-1973,Czechoslovakia,Scotland,1,0,FIFA World Cup qualification,Bratislava,Czechoslovakia,FALSE
17-10-1973,England,Poland,1,1,FIFA World Cup qualification,London,England,FALSE
20-10-1973,Italy,Switzerland,2,0,FIFA World Cup qualification,Rome,Italy,FALSE
21-10-1973,Yugoslavia,Spain,0,0,FIFA World Cup qualification,Zagreb,Yugoslavia,FALSE
21-10-1973,Zambia,Morocco,4,0,FIFA World Cup qualification,Lusaka,Zambia,FALSE
28-10-1973,Australia,South Korea,0,0,FIFA World Cup qualification,Sydney,Australia,FALSE
31-10-1973,Belgium,Norway,2,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
04-11-1973,Zambia,DR Congo,0,2,FIFA World Cup qualification,Lusaka,Zambia,FALSE
10-11-1973,South Korea,Australia,2,2,FIFA World Cup qualification,Seoul,South Korea,FALSE
11-11-1973,Malta,Sweden,1,2,FIFA World Cup qualification,Gżira,Malta,FALSE
13-11-1973,Albania,German DR,1,4,FIFA World Cup qualification,Tirana,Albania,FALSE
13-11-1973,Australia,South Korea,1,0,FIFA World Cup qualification,So Kon Po,Hong Kong,TRUE
14-11-1973,Portugal,Northern Ireland,1,1,FIFA World Cup qualification,Lisbon,Portugal,FALSE
18-11-1973,Bulgaria,Cyprus,2,0,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
18-11-1973,DR Congo,Zambia,2,1,FIFA World Cup qualification,Kinshasa,Zaïre,FALSE
18-11-1973,Netherlands,Belgium,0,0,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
18-11-1973,Turkey,Switzerland,2,0,FIFA World Cup qualification,İzmir,Turkey,FALSE
21-11-1973,Chile,Russia,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE
25-11-1973,Morocco,Zambia,2,0,FIFA World Cup qualification,Tétouan,Morocco,FALSE
27-11-1973,Austria,Sweden,1,2,FIFA World Cup qualification,Gelsenkirchen,Germany,TRUE
29-11-1973,Honduras,Trinidad and Tobago,2,1,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
30-11-1973,Guatemala,Mexico,0,0,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
01-12-1973,Haiti,Curaçao,3,0,CONCACAF Championship,Port-au-Prince,Haiti,FALSE
03-12-1973,Honduras,Mexico,1,1,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
04-12-1973,Haiti,Trinidad and Tobago,2,1,CONCACAF Championship,Port-au-Prince,Haiti,FALSE
05-12-1973,Guatemala,Curaçao,2,2,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
07-12-1973,Haiti,Honduras,1,0,CONCACAF Championship,Port-au-Prince,Haiti,FALSE
08-12-1973,Mexico,Curaçao,8,0,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
09-12-1973,DR Congo,Morocco,3,0,FIFA World Cup qualification,Kinshasa,Zaïre,FALSE
10-12-1973,Guatemala,Trinidad and Tobago,0,1,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
12-12-1973,Honduras,Curaçao,2,2,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
13-12-1973,Haiti,Guatemala,2,1,CONCACAF Championship,Port-au-Prince,Haiti,FALSE
14-12-1973,Mexico,Trinidad and Tobago,0,4,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
15-12-1973,Guatemala,Honduras,1,1,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
17-12-1973,Curaçao,Trinidad and Tobago,0,4,CONCACAF Championship,Port-au-Prince,Haiti,TRUE
18-12-1973,Haiti,Mexico,0,1,CONCACAF Championship,Port-au-Prince,Haiti,FALSE
19-12-1973,Greece,Yugoslavia,2,4,FIFA World Cup qualification,Piraeus,Greece,FALSE
13-02-1974,Yugoslavia,Spain,1,0,FIFA World Cup qualification,Frankfurt,Germany,TRUE
01-03-1974,Egypt,Uganda,2,1,African Cup of Nations,Cairo,Egypt,FALSE
02-03-1974,Ivory Coast,Zambia,0,1,African Cup of Nations,El Mahalla El Kubra,Egypt,TRUE
03-03-1974,Congo,Mauritius,2,0,African Cup of Nations,Alexandria,Egypt,TRUE
03-03-1974,Guinea,DR Congo,1,2,African Cup of Nations,Damanhur,Egypt,TRUE
04-03-1974,Egypt,Zambia,3,1,African Cup of Nations,Cairo,Egypt,FALSE
04-03-1974,Ivory Coast,Uganda,2,2,African Cup of Nations,El Mahalla El Kubra,Egypt,TRUE
05-03-1974,Congo,DR Congo,2,1,African Cup of Nations,Alexandria,Egypt,TRUE
05-03-1974,Guinea,Mauritius,2,1,African Cup of Nations,Damanhur,Egypt,TRUE
06-03-1974,Egypt,Ivory Coast,2,0,African Cup of Nations,Cairo,Egypt,FALSE
06-03-1974,Uganda,Zambia,0,1,African Cup of Nations,El Mahalla El Kubra,Egypt,TRUE
07-03-1974,Congo,Guinea,1,1,African Cup of Nations,Alexandria,Egypt,TRUE
07-03-1974,Mauritius,DR Congo,1,4,African Cup of Nations,Damanhur,Egypt,TRUE
09-03-1974,Congo,Zambia,2,4,African Cup of Nations,Alexandria,Egypt,TRUE
09-03-1974,Egypt,DR Congo,2,3,African Cup of Nations,Cairo,Egypt,FALSE
11-03-1974,Egypt,Congo,4,0,African Cup of Nations,Cairo,Egypt,FALSE
12-03-1974,DR Congo,Zambia,2,2,African Cup of Nations,Cairo,Egypt,TRUE
14-03-1974,DR Congo,Zambia,2,0,African Cup of Nations,Cairo,Egypt,TRUE
13-06-1974,Brazil,Yugoslavia,0,0,FIFA World Cup,Frankfurt,Germany,TRUE
14-06-1974,DR Congo,Scotland,0,2,FIFA World Cup,Dortmund,Germany,TRUE
14-06-1974,German DR,Australia,2,0,FIFA World Cup,Hamburg,Germany,TRUE
14-06-1974,Germany,Chile,1,0,FIFA World Cup,Berlin,Germany,FALSE
15-06-1974,Italy,Haiti,3,1,FIFA World Cup,Munich,Germany,TRUE
15-06-1974,Poland,Argentina,3,2,FIFA World Cup,Stuttgart,Germany,TRUE
15-06-1974,Sweden,Bulgaria,0,0,FIFA World Cup,Düsseldorf,Germany,TRUE
15-06-1974,Uruguay,Netherlands,0,2,FIFA World Cup,Hanover,Germany,TRUE
18-06-1974,Chile,German DR,1,1,FIFA World Cup,Berlin,Germany,TRUE
18-06-1974,Germany,Australia,3,0,FIFA World Cup,Hamburg,Germany,FALSE
18-06-1974,Scotland,Brazil,0,0,FIFA World Cup,Frankfurt,Germany,TRUE
18-06-1974,Yugoslavia,DR Congo,9,0,FIFA World Cup,Gelsenkirchen,Germany,TRUE
19-06-1974,Argentina,Italy,1,1,FIFA World Cup,Stuttgart,Germany,TRUE
19-06-1974,Bulgaria,Uruguay,1,1,FIFA World Cup,Hanover,Germany,TRUE
19-06-1974,Haiti,Poland,0,7,FIFA World Cup,Munich,Germany,TRUE
19-06-1974,Netherlands,Sweden,0,0,FIFA World Cup,Dortmund,Germany,TRUE
22-06-1974,Australia,Chile,0,0,FIFA World Cup,Berlin,Germany,TRUE
22-06-1974,DR Congo,Brazil,0,3,FIFA World Cup,Gelsenkirchen,Germany,TRUE
22-06-1974,Germany,German DR,0,1,FIFA World Cup,Hamburg,Germany,FALSE
22-06-1974,Scotland,Yugoslavia,1,1,FIFA World Cup,Frankfurt,Germany,TRUE
23-06-1974,Argentina,Haiti,4,1,FIFA World Cup,Munich,Germany,TRUE
23-06-1974,Bulgaria,Netherlands,1,4,FIFA World Cup,Dortmund,Germany,TRUE
23-06-1974,Poland,Italy,2,1,FIFA World Cup,Stuttgart,Germany,TRUE
23-06-1974,Sweden,Uruguay,3,0,FIFA World Cup,Düsseldorf,Germany,TRUE
26-06-1974,Brazil,German DR,1,0,FIFA World Cup,Hanover,Germany,TRUE
26-06-1974,Germany,Yugoslavia,2,0,FIFA World Cup,Düsseldorf,Germany,FALSE
26-06-1974,Netherlands,Argentina,4,0,FIFA World Cup,Gelsenkirchen,Germany,TRUE
26-06-1974,Sweden,Poland,0,1,FIFA World Cup,Stuttgart,Germany,TRUE
30-06-1974,Argentina,Brazil,1,2,FIFA World Cup,Hanover,Germany,TRUE
30-06-1974,German DR,Netherlands,0,2,FIFA World Cup,Gelsenkirchen,Germany,TRUE
30-06-1974,Germany,Sweden,4,2,FIFA World Cup,Düsseldorf,Germany,FALSE
30-06-1974,Poland,Yugoslavia,2,1,FIFA World Cup,Frankfurt,Germany,TRUE
03-07-1974,Argentina,German DR,1,1,FIFA World Cup,Gelsenkirchen,Germany,TRUE
03-07-1974,Germany,Poland,1,0,FIFA World Cup,Frankfurt,Germany,FALSE
03-07-1974,Netherlands,Brazil,2,0,FIFA World Cup,Dortmund,Germany,TRUE
03-07-1974,Sweden,Yugoslavia,2,1,FIFA World Cup,Düsseldorf,Germany,TRUE
06-07-1974,Brazil,Poland,0,1,FIFA World Cup,Munich,Germany,TRUE
07-07-1974,Germany,Netherlands,2,1,FIFA World Cup,Munich,Germany,FALSE
01-09-1974,Finland,Poland,1,2,UEFA Euro qualification,Helsinki,Finland,FALSE
04-09-1974,Austria,Wales,2,1,UEFA Euro qualification,Vienna,Austria,FALSE
04-09-1974,Norway,Northern Ireland,2,1,UEFA Euro qualification,Oslo,Norway,FALSE
08-09-1974,Iceland,Belgium,0,2,UEFA Euro qualification,Reykjavík,Iceland,FALSE
25-09-1974,Denmark,Spain,1,2,UEFA Euro qualification,Copenhagen,Denmark,FALSE
25-09-1974,Finland,Netherlands,1,3,UEFA Euro qualification,Helsinki,Finland,FALSE
09-10-1974,Poland,Finland,3,0,UEFA Euro qualification,Poznań,Poland,FALSE
12-10-1974,Belgium,France,2,1,UEFA Euro qualification,Brussels,Belgium,FALSE
12-10-1974,German DR,Iceland,1,1,UEFA Euro qualification,Magdeburg,German DR,FALSE
13-10-1974,Bulgaria,Greece,3,3,UEFA Euro qualification,Sofia,Bulgaria,FALSE
13-10-1974,Denmark,Romania,0,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE
13-10-1974,Luxembourg,Hungary,2,4,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
30-10-1974,England,Czechoslovakia,3,0,UEFA Euro qualification,London,England,FALSE
30-10-1974,Republic of Ireland,Russia,3,0,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
30-10-1974,Sweden,Northern Ireland,0,2,UEFA Euro qualification,Solna,Sweden,FALSE
30-10-1974,Wales,Hungary,2,0,UEFA Euro qualification,Cardiff,Wales,FALSE
30-10-1974,Yugoslavia,Norway,3,1,UEFA Euro qualification,Belgrade,Yugoslavia,FALSE
16-11-1974,France,German DR,2,2,UEFA Euro qualification,Paris,France,FALSE
20-11-1974,England,Portugal,0,0,UEFA Euro qualification,London,England,FALSE
20-11-1974,Greece,Germany,2,2,UEFA Euro qualification,Piraeus,Greece,FALSE
20-11-1974,Netherlands,Italy,3,1,UEFA Euro qualification,Rotterdam,Netherlands,FALSE
20-11-1974,Scotland,Spain,1,2,UEFA Euro qualification,Glasgow,Scotland,FALSE
20-11-1974,Turkey,Republic of Ireland,1,1,UEFA Euro qualification,İzmir,Turkey,FALSE
20-11-1974,Wales,Luxembourg,5,0,UEFA Euro qualification,Swansea,Wales,FALSE
01-12-1974,Turkey,Switzerland,2,1,UEFA Euro qualification,İzmir,Turkey,FALSE
07-12-1974,German DR,Belgium,0,0,UEFA Euro qualification,Leipzig,German DR,FALSE
18-12-1974,Greece,Bulgaria,2,1,UEFA Euro qualification,Piraeus,Greece,FALSE
22-12-1974,Malta,Germany,0,1,UEFA Euro qualification,Gżira,Malta,FALSE
05-02-1975,Spain,Scotland,1,1,UEFA Euro qualification,Valencia,Spain,FALSE
23-02-1975,Malta,Greece,2,0,UEFA Euro qualification,Gżira,Malta,FALSE
15-03-1975,Thailand,Indonesia,3,1,AFC Asian Cup qualification,Bangkok,Thailand,FALSE
16-03-1975,Luxembourg,Austria,1,2,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
16-03-1975,Malaysia,South Korea,2,1,AFC Asian Cup qualification,Bangkok,Thailand,TRUE
17-03-1975,Indonesia,Vietnam Republic,2,1,AFC Asian Cup qualification,Bangkok,Thailand,TRUE
18-03-1975,Thailand,Malaysia,0,1,AFC Asian Cup qualification,Bangkok,Thailand,FALSE
19-03-1975,South Korea,Vietnam Republic,1,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE
20-03-1975,Malaysia,Indonesia,0,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE
21-03-1975,Thailand,Vietnam Republic,4,0,AFC Asian Cup qualification,Bangkok,Thailand,FALSE
22-03-1975,South Korea,Indonesia,1,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE
23-03-1975,Malaysia,Vietnam Republic,3,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE
24-03-1975,Thailand,South Korea,1,0,AFC Asian Cup qualification,Bangkok,Thailand,FALSE
02-04-1975,Austria,Hungary,0,0,UEFA Euro qualification,Vienna,Austria,FALSE
